account_id,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
LIQ-6D33D200AB,60000.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-391.0,-781.0,-781.0,389.0,389.0,609.0,0.0,0.0,1950.0,0.0,1000.0,0.0,Manual review,0.0,60000.0,0.1982601308762617,High,45000.0,45000.0,5799.108828130656,5799.108828130656,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-2D63713F67,100000.0,1.0,2.0,2.0,2.0,2.0,2.0,15420.0,16927.0,16432.0,18019.0,17501.0,18786.0,2000.0,0.0,2100.0,0.0,1500.0,0.0,Freeze automatic increases,0.0,100000.0,0.6051039256373697,Very high,78855.0,78855.0,31015.055536487613,31015.055536487613,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-737AC17750,310000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,36513.0,37628.0,39579.0,40879.0,85.0,4381.0,2500.0,3000.0,1500.0,85.0,4381.0,11100.0,No change,0.0,310000.0,0.0631519178868772,Moderate,241628.25,241628.25,9918.536812047392,9918.536812047392,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-3C1C4784D5,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,55656.0,58740.0,59257.0,56229.0,46624.0,36594.0,4041.0,2227.0,14682.0,1634.0,2024.0,978.0,Increase 30%,0.3,78000.0,0.1557724643614163,High,58914.0,72414.0,5965.166327502512,7332.0697022739405,4570.626065228572,0.338564893720635,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-01144E4584,110000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,No change,0.0,110000.0,0.1832851045780435,High,82500.0,82500.0,9828.663732997584,9828.663732997584,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-2E394E0B21,240000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,118175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Increase 30%,0.3,312000.0,0.1509254481252232,High,209543.75,263543.75,20556.564840883333,25854.04807007867,5603.666270804664,0.10377159760749378,Best eligible risk-adjusted contribution,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-C1DB1C67DB,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,179547.0,157945.0,118192.0,82644.0,17720.0,7068.0,8101.0,12029.0,35524.0,38.0,2015.0,7522.0,Increase 30%,0.3,585000.0,0.0595213791681707,Moderate,382386.75,483636.75,14794.121378162425,18711.372144667657,11331.942013494765,0.11192041494809644,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-992759941C,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,107767.0,108561.0,108895.0,78194.0,76385.0,76858.0,5700.0,5000.0,2700.0,2901.0,3000.0,3000.0,Increase 30%,0.3,143000.0,0.138036732227838,Moderate,109441.75,134191.75,9819.538000542392,12040.203930257736,9429.689650284654,0.3809975616276628,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-825D4D346D,200000.0,-1.0,2.0,2.0,-2.0,-2.0,-2.0,655.0,265.0,-125.0,-515.0,-905.0,-905.0,0.0,0.0,0.0,0.0,0.0,0.0,Freeze automatic increases,0.0,200000.0,0.3260211617248246,Very high,150163.75,150163.75,31821.764145571487,31821.764145571487,0.0,0.0,Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-21D876C255,20000.0,3.0,2.0,2.0,3.0,3.0,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,Freeze automatic increases,0.0,20000.0,0.8225975004399503,Very high,15262.5,15262.5,8160.681327802082,8160.681327802082,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-8E5130FA9D,80000.0,2.0,3.0,2.0,2.0,2.0,0.0,78489.0,76697.0,74847.0,79620.0,78257.0,79953.0,0.0,0.0,6000.0,0.0,3200.0,3000.0,Freeze automatic increases,0.0,80000.0,0.6590996393863077,Very high,79622.25,79622.25,34111.34757038218,34111.34757038218,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-AB6F8F06C0,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,123770.0,122189.0,118909.0,84865.0,86846.0,88069.0,4600.0,4871.0,3500.0,3500.0,3500.0,3100.0,Increase 30%,0.3,169000.0,0.1233345408337798,Moderate,128442.5,157692.5,10296.907894677795,12641.805852280033,10986.671842397764,0.3756127125606073,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-E92CB84F83,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,25936.0,26008.0,26324.0,27249.0,46007.0,46764.0,1500.0,1800.0,2000.0,20000.0,2160.0,2400.0,No change,0.0,300000.0,0.0663759084394459,Moderate,231484.0,231484.0,9987.224512977851,9987.224512977851,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-5101340EF1,160000.0,-1.0,-1.0,0.0,0.0,0.0,0.0,20193.0,3250.0,9244.0,8344.0,5607.0,1289.0,3250.0,6152.0,1000.0,1401.0,0.0,0.0,No change,0.0,160000.0,0.0919656155656444,Moderate,125048.25,125048.25,7475.090536326787,7475.090536326787,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-17BF85BD52,140000.0,2.0,2.0,2.0,2.0,2.0,3.0,108660.0,105504.0,113177.0,113622.0,116396.0,115826.0,0.0,10970.0,3805.0,4747.0,1932.0,8337.0,Freeze automatic increases,0.0,140000.0,0.7353868934312736,Very high,132165.0,132165.0,63175.06570072378,63175.06570072378,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-DE93F9053C,240000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-946.0,-946.0,-946.0,-946.0,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0,Manual review,0.0,240000.0,0.3753213331187757,Very high,180000.0,180000.0,43912.59597489676,43912.59597489676,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-8ED98F4D4A,260000.0,2.0,0.0,0.0,0.0,0.0,0.0,94114.0,96689.0,101023.0,93738.0,96218.0,102547.0,5000.0,6000.0,5000.0,4000.0,8000.0,5000.0,Freeze automatic increases,0.0,260000.0,0.629008758242906,Very high,218528.5,218528.5,89346.62127669518,89346.62127669518,0.0,0.0,Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-3A29CD3AAF,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,108028.0,104626.0,101376.0,80840.0,75462.0,75957.0,3889.0,4412.0,3000.0,3000.0,3000.0,4000.0,Increase 30%,0.3,182000.0,0.0853014207570402,Moderate,132007.0,163507.0,7319.250022418494,9065.796612418892,9463.866129999598,0.30044019460316185,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-EFC0CA0C70,150000.0,5.0,4.0,3.0,2.0,2.0,-2.0,288585.0,282677.0,159283.0,148309.0,143972.0,139650.0,0.0,0.0,0.0,5000.0,5000.0,0.0,Freeze automatic increases,0.0,150000.0,0.5804516877521171,Very high,150000.0,150000.0,56594.03955583141,56594.03955583141,0.0,0.0,Recent payment deterioration|Repeated delinquency|Rising revolving balance,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":false}"
LIQ-277D737E70,230000.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,899.0,1000.0,1685.0,3207.0,1941.0,329.0,1000.0,1685.0,3207.0,0.0,329.0,2208.0,No change,0.0,230000.0,0.1830714427088833,High,172724.75,172724.75,20553.62996312027,20553.62996312027,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-D2300B25C1,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,54797.0,56909.0,57466.0,58609.0,59828.0,59842.0,3000.0,2100.0,2100.0,2163.0,1000.0,2203.0,Increase 30%,0.3,234000.0,0.0685192307092793,Moderate,148699.25,189199.25,6622.69284108042,8426.461589502198,2136.609031578223,0.05275577855748699,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-52F78CAEB6,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,64596.0,64871.0,61000.0,48300.0,47300.0,3500.0,4424.0,1600.0,0.0,1500.0,1500.0,1500.0,Increase 30%,0.3,104000.0,0.1103850235840309,Moderate,76149.0,94149.0,5463.71095458524,6755.215730518402,5446.200264066838,0.30256668133704656,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-C692D86B3A,50000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,330.0,330.0,4975.0,4810.0,330.0,330.0,330.0,4975.0,4838.0,330.0,330.0,330.0,No change,0.0,50000.0,0.1028964961990044,Moderate,37582.5,37582.5,2513.6199194594037,2513.6199194594037,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-18E278DB0C,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,39943.0,40859.0,45398.0,50634.0,60540.0,65074.0,1859.0,5398.0,5634.0,10540.0,5096.0,2296.0,No change,0.0,350000.0,0.0669650590944147,Moderate,272485.75,272485.75,11860.565828238343,11860.565828238343,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-A11EF00EE7,80000.0,0.0,0.0,0.0,0.0,-2.0,-2.0,53315.0,47740.0,50100.0,0.0,0.0,0.0,3300.0,6267.0,0.0,0.0,0.0,4189.0,Increase 30%,0.3,104000.0,0.1091709113023713,Moderate,73328.75,91328.75,5203.488200406445,6480.787862644189,4053.213437762255,0.22517852432012528,High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-16D580397C,60000.0,0.0,0.0,0.0,2.0,0.0,0.0,59114.0,59350.0,62130.0,56391.0,39083.0,39122.0,2800.0,4905.0,10.0,1600.0,1600.0,1600.0,No change,0.0,60000.0,0.2240478538706744,High,59778.5,59778.5,8705.609011195273,8705.609011195273,0.0,0.0,Expected loss exceeds policy ceiling|Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-1D55C6F2AC,180000.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,547.0,547.0,759.0,1042.0,796.0,547.0,547.0,759.0,1000.0,796.0,0.0,249.0,No change,0.0,180000.0,0.2414924102305226,High,135136.75,135136.75,21212.424654342725,21212.424654342725,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-485576623F,200000.0,-2.0,-1.0,-1.0,-1.0,0.0,-1.0,23905.0,10163.0,20426.0,15592.0,12541.0,8667.0,12020.0,21008.0,16026.0,60.0,8667.0,18500.0,No change,0.0,200000.0,0.0571687919585322,Moderate,155976.25,155976.25,5796.032961369305,5796.032961369305,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-B1F6834FBF,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,68671.0,60808.0,62648.0,46342.0,46904.0,48558.0,2500.0,3182.0,1800.0,1300.0,2000.0,2000.0,Increase 30%,0.3,91000.0,0.138868492560246,Moderate,69667.75,85417.75,6288.526024666651,7710.19221725217,5981.854347414479,0.3798002760263161,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-337DA49851,90000.0,8.0,7.0,6.0,5.0,4.0,3.0,112662.0,111077.0,108539.0,106001.0,103816.0,101878.0,0.0,0.0,0.0,0.0,0.0,0.0,Freeze automatic increases,0.0,90000.0,0.653860169963245,Very high,90000.0,90000.0,38250.819942849834,38250.819942849834,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":false}"
LIQ-502B45C5D7,150000.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,4474.0,3881.0,1207.0,1617.0,0.0,620.0,3000.0,2306.0,2610.0,0.0,620.0,0.0,No change,0.0,150000.0,0.1180775703035677,Moderate,113618.5,113618.5,8720.26767399834,8720.26767399834,0.0,0.0,Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-3C3C2834CC,100000.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,7815.0,11139.0,3708.0,2180.0,1949.0,717.0,5000.0,1000.0,2180.0,1949.0,717.0,39000.0,No change,0.0,100000.0,0.0597307994616345,Moderate,76953.75,76953.75,2987.7308558959917,2987.7308558959917,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-514CAF0B7C,200000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,310.0,2226.0,1230.0,3393.0,1340.0,3416.0,2306.0,1234.0,3510.0,1344.0,3426.0,6324.0,No change,0.0,200000.0,0.1267874080912605,Moderate,150077.5,150077.5,12368.159204580494,12368.159204580494,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-D15388DEC5,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,322402.0,301522.0,290124.0,281667.0,289459.0,262269.0,15000.0,11000.0,10013.0,20000.0,30000.0,30000.0,Increase 30%,0.3,585000.0,0.0844358529413389,Moderate,418100.5,519350.5,22946.737016255174,28503.67158795704,27511.99090829814,0.2717233669955372,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-F7A104D2A8,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,223445.0,122096.0,125969.0,127044.0,127027.0,129945.0,5005.0,6000.0,3614.0,4000.0,4000.0,4000.0,Increase 30%,0.3,429000.0,0.0844282245577783,Moderate,303361.25,377611.25,16647.96362913341,20722.680816853186,18540.31211228022,0.24970117322936322,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-CBB40F4C87,50000.0,1.0,2.0,0.0,0.0,0.0,0.0,26293.0,25492.0,19680.0,19271.0,19659.0,19915.0,0.0,1609.0,2000.0,1000.0,715.0,883.0,Manual review,0.0,50000.0,0.3183026031273941,Very high,44073.25,44073.25,9118.609632134874,9118.609632134874,0.0,0.0,Recent payment deterioration|Repeated delinquency|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-D6BBBA05B8,30000.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,686.0,405.0,3190.0,2844.0,0.0,686.0,409.0,3190.0,2844.0,0.0,0.0,Manual review,0.0,30000.0,0.1653404557853346,High,22500.0,22500.0,2418.1041658605186,2418.1041658605186,0.0,0.0,Recent payment deterioration|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-61570F388C,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,309805.0,237915.0,235917.0,227714.0,154939.0,102338.0,15818.0,10049.0,10015.0,14939.0,4338.0,5267.0,Increase 30%,0.3,416000.0,0.1434522848533675,Moderate,317451.25,389451.25,29600.419642337427,36313.98657347503,26831.5087688624,0.37265984401197777,Strong repayment consistency|High utilization with low estimated risk,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-CB1D182375,360000.0,1.0,2.0,0.0,0.0,0.0,0.0,48114.0,47044.0,47887.0,49158.0,49834.0,46034.0,0.0,1900.0,2100.0,1707.0,2000.0,2000.0,Manual review,0.0,360000.0,0.3395941464486,Very high,282028.5,282028.5,62253.89802559134,62253.89802559134,0.0,0.0,Recent payment deterioration|Repeated delinquency|Manual review required,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-9E4D1114A9,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,26277.0,25371.0,22790.0,23372.0,22216.0,19586.0,1700.0,1800.0,1300.0,1000.0,1000.0,900.0,Increase 30%,0.3,65000.0,0.0710700736389413,Moderate,44069.25,55319.25,2035.803147763394,2555.5030612481523,1910.5930665152423,0.16983049480135487,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-FC629956A5,230000.0,-1.0,0.0,0.0,0.0,0.0,-1.0,11770.0,16479.0,20474.0,26492.0,326.0,1056.0,10000.0,5000.0,16492.0,0.0,1056.0,326.0,No change,0.0,230000.0,0.1107934254273762,Moderate,175442.5,175442.5,12634.619101352593,12634.619101352593,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-AABD839CA9,390000.0,0.0,0.0,0.0,0.0,0.0,0.0,30209.0,31193.0,31440.0,38001.0,48301.0,28131.0,1804.0,2561.0,8122.0,11000.0,20015.0,1002.0,No change,0.0,390000.0,0.0630788357454626,Moderate,300052.25,300052.25,12302.515285324213,12302.515285324213,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-A7998AE2AA,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,50771.0,48196.0,46932.0,45546.0,46369.0,42651.0,1862.0,2010.0,1700.0,1622.0,1520.0,1316.0,No change,0.0,420000.0,0.0576037759125429,Moderate,327692.75,327692.75,12269.620830457214,12269.620830457214,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-4CB648CFB7,270000.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,832.0,416.0,832.0,416.0,566.0,416.0,0.0,832.0,0.0,566.0,416.0,416.0,No change,0.0,270000.0,0.3589930241226193,Very high,202708.0,202708.0,47300.992657001145,47300.992657001145,0.0,0.0,Low utilization provides no evidence of additional need|Expected loss exceeds policy ceiling|Incremental return below profitability hurdle|Recent payment deterioration,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-C5176F8334,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,237868.0,242260.0,101542.0,30284.0,168674.0,171825.0,8932.0,4707.0,1862.0,140061.0,5262.0,5300.0,Increase 30%,0.3,312000.0,0.1553269663400698,High,239467.0,293467.0,24177.19372156237,29629.17024009882,20379.677801463542,0.3774014407678434,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-C45AAFC3F8,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,33459.0,35911.0,40288.0,42605.0,43870.0,13750.0,3000.0,5000.0,3000.0,2000.0,1000.0,12000.0,No change,0.0,210000.0,0.0733902087526219,Moderate,165864.75,165864.75,7912.351607680937,7912.351607680937,0.0,0.0,Strong repayment consistency|Low utilization provides no evidence of additional need|Incremental return below profitability hurdle,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":false,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-4D7C308B02,110000.0,2.0,2.0,2.0,2.0,2.0,2.0,101402.0,104878.0,105325.0,102220.0,107970.0,103301.0,6600.0,3700.0,0.0,7500.0,0.0,3906.0,Freeze automatic increases,0.0,110000.0,0.7252512864691645,Very high,107850.5,107850.5,50842.164016372706,50842.164016372706,0.0,0.0,Recent payment deterioration|Repeated delinquency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":false,""meets_profitability_hurdle"":false,""payment_history_eligible"":false,""not_overextended"":true}"
LIQ-4A3415E83F,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,17681.0,18249.0,18054.0,18569.0,19152.0,18088.0,1611.0,2000.0,780.0,1000.0,1000.0,2000.0,Increase 30%,0.3,65000.0,0.0703796961382546,Moderate,41920.25,53170.25,1917.7173970757835,2432.36892508677,843.3764119890129,0.07496679217680115,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
LIQ-954ADF4356,210000.0,-1.0,0.0,0.0,0.0,0.0,0.0,119269.0,60133.0,56076.0,39135.0,25396.0,18553.0,2345.0,1915.0,5028.0,3200.0,371.0,25140.0,Increase 30%,0.3,273000.0,0.079533140933915,Moderate,187317.25,234567.25,9683.654008342204,12126.315599275069,9067.453469067135,0.19190377712311396,Strong repayment consistency,"{""within_maximum_increase"":true,""within_account_exposure"":true,""within_expected_loss_ceiling"":true,""meets_profitability_hurdle"":true,""payment_history_eligible"":true,""not_overextended"":true}"
