delinquency_count,utilization,debt_to_income,credit_lines,income_inr,credit_age_months,region,source_dataset,current_limit_inr,current_balance_inr,account_id,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks,missing_model_fields
,,0.33512560068799757,8.0,,,europe,south_german_credit,596000.0,302400.0,LIQ-000647,Manual review,0.0,596000.0,0.219651415207646,High,522600.0,522600.0,74613.38923188527,74613.38923188527,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.3000557997232411,,,,,asia,taiwan_credit,257000.0,77100.0,LIQ-000648,Increase 30%,0.3,334100.0,0.08408864046800017,Moderate,212025.0,269850.0,11588.78109689803,14749.3577596884,2230.916174781243,0.03858047859543871,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
1.0,1.0391368064366964,0.5339423741601305,9.0,770590.4489292594,89.30499431779381,north_america,lending_club_full,193000.0,200600.0,LIQ-000649,Manual review,0.0,193000.0,0.45197422710254714,Very high,193000.0,193000.0,56700.16679001454,56700.16679001454,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
,,0.6448525832584294,,,,undisclosed,home_credit,591000.0,168600.0,LIQ-000650,Manual review,0.0,591000.0,0.08138994130217776,Moderate,485400.0,485400.0,25679.340380250105,25679.340380250105,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": false}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
1.0,0.1470898065123674,,8.0,,192.16310506769486,undisclosed,fico_heloc,785000.0,115500.0,LIQ-000651,Manual review,0.0,785000.0,0.5023668859179043,Very high,617625.0,617625.0,201678.3261447797,201678.3261447797,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.3957601398689811,0.21801997067102458,6.0,,,undisclosed,give_me_some_credit,254000.0,100500.0,LIQ-000652,Manual review,0.0,254000.0,0.08850680936011746,Moderate,215625.0,215625.0,12404.782499378962,12404.782499378962,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.3591907852507699,,8.0,,168.42610672416163,undisclosed,fico_heloc,677000.0,243200.0,LIQ-000653,No change,0.0,677000.0,0.4752527517477143,Very high,568550.0,568550.0,175633.21880400594,175633.21880400594,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
,,0.2234320004930611,6.0,,,europe,south_german_credit,104000.0,64900.0,LIQ-000654,Manual review,0.0,104000.0,0.22203899781520894,High,94225.0,94225.0,13599.055969939742,13599.055969939742,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.5627605359410102,,7.0,,98.33385644008354,undisclosed,fico_heloc,813000.0,457500.0,LIQ-000655,No change,0.0,813000.0,0.7185014603244092,Very high,724125.0,724125.0,338185.16547231836,338185.16547231836,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
,,0.2741844724442198,,,,undisclosed,home_credit,344000.0,47400.0,LIQ-000656,Manual review,0.0,344000.0,0.0822952082090523,Moderate,269850.0,269850.0,14434.785257888296,14434.785257888296,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,0.5879267694619661,,,,,asia,taiwan_credit,349000.0,205200.0,LIQ-000657,Increase 30%,0.3,453700.0,0.12061336911340535,Moderate,313050.0,391575.0,24542.709880618506,30698.96700687811,13761.94971645769,0.1752556474556853,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
,,0.12726427247800465,13.0,,,europe,south_german_credit,93000.0,19900.0,LIQ-000658,Manual review,0.0,93000.0,0.1911331214033559,High,74725.0,74725.0,9283.57462296275,9283.57462296275,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
,,0.4219106600547613,12.0,,,europe,south_german_credit,272000.0,40500.0,LIQ-000659,Manual review,0.0,272000.0,0.1989991109849127,High,214125.0,214125.0,27696.945015768884,27696.945015768884,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
1.0,1.0906642076638413,,11.0,,233.5058556472158,undisclosed,fico_heloc,845000.0,921600.0,LIQ-000660,Manual review,0.0,845000.0,0.7264644219332842,Very high,845000.0,845000.0,399010.58374685637,399010.58374685637,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.5582645016672899,0.26078129649527615,7.0,,,undisclosed,give_me_some_credit,265000.0,147900.0,LIQ-000661,Increase 30%,0.3,344500.0,0.04230134824967791,Low,235725.0,295350.0,6481.465455500962,8120.907083602542,12460.855565462523,0.2089870954375266,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
2.0,0.21574562182628665,,,,,asia,taiwan_credit,557000.0,120200.0,LIQ-000662,Freeze automatic increases,0.0,557000.0,0.35422305573592716,Very high,447800.0,447800.0,103103.70483305631,103103.70483305631,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
,,0.19463814002142935,,,,undisclosed,home_credit,358000.0,3200.0,LIQ-000663,Manual review,0.0,358000.0,0.08187638061235418,Moderate,269300.0,269300.0,14332.05104428954,14332.05104428954,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
,,0.3846773848516447,6.0,,,europe,south_german_credit,698000.0,175300.0,LIQ-000664,Manual review,0.0,698000.0,0.22639794351439568,High,567325.0,567325.0,83486.78864779795,83486.78864779795,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
,,0.14364410558744675,,,,undisclosed,home_credit,396000.0,296000.0,LIQ-000665,Manual review,0.0,396000.0,0.07856184138633404,Moderate,371000.0,371000.0,18945.188050314453,18945.188050314453,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,1.0016897758362229,0.10979166606373109,8.0,,,undisclosed,give_me_some_credit,191000.0,191300.0,LIQ-000666,Increase 30%,0.3,248300.0,0.12354642408253243,Moderate,191000.0,234050.0,15338.2885498464,18795.426361735863,17214.96167193233,0.39988296566625625,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
,,0.1621130358189089,,,,undisclosed,home_credit,363000.0,100100.0,LIQ-000667,Manual review,0.0,363000.0,0.0812692028104184,Moderate,297275.0,297275.0,15703.546472553635,15703.546472553635,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,0.42273236958440125,0.42263969328830914,7.0,,,undisclosed,give_me_some_credit,991000.0,418900.0,LIQ-000668,Increase 30%,0.3,1288300.0,0.028131511074162244,Low,847975.0,1070950.0,15505.631767023273,19582.837160168136,32391.595666775727,0.14527007811089013,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
,,0.28798698582356735,,,,undisclosed,home_credit,484000.0,171500.0,LIQ-000669,Manual review,0.0,484000.0,0.08215167347213541,Moderate,405875.0,405875.0,21673.151805826925,21673.151805826925,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,0.7475636873479626,,10.0,,234.25046195355102,undisclosed,fico_heloc,324000.0,242200.0,LIQ-000670,No change,0.0,324000.0,0.5956162517281046,Very high,303550.0,303550.0,117519.553587843,117519.553587843,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.6056526840208333,0.2526310238508193,13.0,1770179.795102575,59.91759403258246,north_america,lending_club_full,443000.0,268300.0,LIQ-000671,Manual review,0.0,443000.0,0.2925885450522481,High,399325.0,399325.0,75944.64848944283,75944.64848944283,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
1.0,0.761229115259914,,,,,asia,taiwan_credit,744000.0,566400.0,LIQ-000672,Manual review,0.0,744000.0,0.3228178783921394,Very high,699600.0,699600.0,146798.20202004147,146798.20202004147,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
,,0.38741734351144874,,,,undisclosed,home_credit,595000.0,403100.0,LIQ-000673,Manual review,0.0,595000.0,0.0814213387076708,Moderate,547025.0,547025.0,28950.680074266358,28950.680074266358,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
0.0,0.2800586193164778,0.14239116904308216,7.0,693191.235741405,100.87309226668985,north_america,lending_club_full,173000.0,48500.0,LIQ-000674,No change,0.0,173000.0,0.19821223398754317,High,141875.0,141875.0,18278.884453038747,18278.884453038747,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
,,0.1762805814812865,,,,undisclosed,home_credit,563000.0,346200.0,LIQ-000675,Manual review,0.0,563000.0,0.0811639070073911,Moderate,508800.0,508800.0,26842.527325484385,26842.527325484385,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | credit_lines | income_inr | credit_age_months
1.0,0.574779187584197,0.1633330413479468,4.0,440258.1667554948,31.875747907275127,north_america,lending_club_full,110000.0,63200.0,LIQ-000676,Manual review,0.0,110000.0,0.2798796785670898,High,98300.0,98300.0,17882.9120620442,17882.9120620442,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
0.0,0.30300982769665646,,,,,asia,taiwan_credit,85000.0,25800.0,LIQ-000677,Increase 30%,0.3,110500.0,0.0842777121271469,Moderate,70200.0,89325.0,3845.592004361713,4893.269313242307,646.3555932042846,0.03379637088649854,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
1.0,0.572880549845853,0.3138124997337059,8.0,1693918.8121657756,102.2863021740182,north_america,lending_club_full,423000.0,242300.0,LIQ-000678,Manual review,0.0,423000.0,0.2987375885711178,High,377825.0,377825.0,73365.84411122368,73365.84411122368,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
0.0,0.8490401271935046,,9.0,,107.7863855406622,undisclosed,fico_heloc,315000.0,267400.0,LIQ-000679,No change,0.0,315000.0,0.7560550813692681,Very high,303100.0,303100.0,148954.19185596638,148954.19185596638,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.7664003072054041,0.25224524001516263,8.0,,,undisclosed,give_me_some_credit,253000.0,193900.0,LIQ-000680,Increase 30%,0.3,328900.0,0.06434684106888157,Moderate,238225.0,295150.0,9963.867038862303,12344.780591962257,17641.332350062978,0.3099048282839346,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.5449018498252618,,10.0,,275.6510616929387,undisclosed,fico_heloc,308000.0,167800.0,LIQ-000681,No change,0.0,308000.0,0.48526910332095924,Very high,272950.0,272950.0,86095.2311384463,86095.2311384463,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.39109840570742327,0.23504730565078852,10.0,,,undisclosed,give_me_some_credit,127000.0,49700.0,LIQ-000682,Manual review,0.0,127000.0,0.0873012194425155,Moderate,107675.0,107675.0,6110.103222257357,6110.103222257357,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",income_inr | credit_age_months
2.0,0.31656057827455214,,7.0,,36.74010422148807,undisclosed,fico_heloc,108000.0,34200.0,LIQ-000683,Freeze automatic increases,0.0,108000.0,0.798934532706534,Very high,89550.0,89550.0,46503.98181251559,46503.98181251559,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
2.0,0.4284077168919337,,5.0,,101.8592740230069,undisclosed,fico_heloc,787000.0,337200.0,LIQ-000684,Freeze automatic increases,0.0,787000.0,0.7647229730924741,Very high,674550.0,674550.0,335298.52297469345,335298.52297469345,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
,,0.11966618527966325,5.0,,,europe,south_german_credit,473000.0,105100.0,LIQ-000685,Manual review,0.0,473000.0,0.2187073806709884,High,381025.0,381025.0,54166.43681810618,54166.43681810618,0.0,0.0,Insufficient behavioral history | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",delinquency_count | utilization | income_inr | credit_age_months
0.0,0.40380603425770223,,,,,asia,taiwan_credit,73000.0,29500.0,LIQ-000686,Increase 30%,0.3,94900.0,0.09497543502353366,Moderate,62125.0,78550.0,3835.2267855440687,4849.20827371407,1333.3343359013193,0.08117712851758413,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
0.0,0.5809061847768494,,7.0,,119.18765088897636,undisclosed,fico_heloc,241000.0,140000.0,LIQ-000687,No change,0.0,241000.0,0.7127888992385202,Very high,215750.0,215750.0,99959.73325696198,99959.73325696198,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
0.0,0.47963582272577154,,6.0,,203.2363993013305,undisclosed,fico_heloc,620000.0,297400.0,LIQ-000688,No change,0.0,620000.0,0.5459934181029249,Very high,539350.0,539350.0,191413.00753497815,191413.00753497815,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.4644827255358232,0.09891230509720648,10.0,,,undisclosed,give_me_some_credit,292000.0,135600.0,LIQ-000689,Manual review,0.0,292000.0,0.08726788404007794,Moderate,252900.0,252900.0,14345.531117928213,14345.531117928213,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.5724391237919733,0.17405395518246417,7.0,,,undisclosed,give_me_some_credit,786000.0,449900.0,LIQ-000690,Increase 30%,0.3,1021800.0,0.04504005385850157,Low,701975.0,878825.0,20551.04467475907,25728.51146592847,38388.19346205384,0.21706640351740933,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.8648214030976248,0.44902187004992516,8.0,571187.0501613964,72.66636847011021,north_america,lending_club_full,143000.0,123700.0,LIQ-000691,No change,0.0,143000.0,0.3802340910354764,Very high,138175.0,138175.0,34150.24959373752,34150.24959373752,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",
0.0,0.6104888001254459,0.3162368304459976,7.0,,,undisclosed,give_me_some_credit,145000.0,88500.0,LIQ-000692,Increase 30%,0.3,188500.0,0.050587904391000756,Moderate,130875.0,163500.0,4303.449791661946,5376.229539153605,7505.564327017317,0.23005561155608634,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.6461371877103451,0.7143407459487037,6.0,366138.3823137414,247.93474723643237,north_america,lending_club_full,92000.0,59400.0,LIQ-000693,Manual review,0.0,92000.0,0.3696841448207861,Very high,83850.0,83850.0,20148.710103094894,20148.710103094894,0.0,0.0,Customer-overextension safeguard | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": false}",
0.0,0.9865919230943402,0.29017040513108533,6.0,,,undisclosed,give_me_some_credit,262000.0,258500.0,LIQ-000694,Increase 30%,0.3,340600.0,0.07690850625701091,Moderate,261125.0,320075.0,13053.776902635283,16000.7185911383,24990.237151035435,0.4239225979819412,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",income_inr | credit_age_months
0.0,0.833662587722659,,,,,asia,taiwan_credit,142000.0,118400.0,LIQ-000695,Increase 30%,0.3,184600.0,0.13769992392818073,Moderate,136100.0,168050.0,12181.623770306509,15041.306940485001,9490.548939159984,0.2970437852632233,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",debt_to_income | credit_lines | income_inr | credit_age_months
1.0,0.40005073121125245,,5.0,,104.25672153758516,undisclosed,fico_heloc,136000.0,54400.0,LIQ-000696,Manual review,0.0,136000.0,0.7090139913859668,Very high,115600.0,115600.0,53275.31131274154,53275.31131274154,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",debt_to_income | income_inr
1.0,0.1977279259631454,0.273382228134708,16.0,1069158.1823135684,74.354964715994,north_america,lending_club_full,267000.0,52800.0,LIQ-000697,Manual review,0.0,267000.0,0.2634203901096655,High,213450.0,213450.0,36547.60347479027,36547.60347479027,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",
1.0,0.3545503468911394,0.5022768735207376,7.0,,,undisclosed,give_me_some_credit,231000.0,81900.0,LIQ-000698,Manual review,0.0,231000.0,0.09102207784688725,Moderate,193725.0,193725.0,11461.613820077351,11461.613820077351,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",income_inr | credit_age_months
