LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,account_id,current_limit_inr,current_balance_inr,income_inr,total_monthly_obligation_inr,debt_to_income,delinquency_count,utilization,credit_lines,credit_age_months,region,source_dataset,source_name,missing_model_fields,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
434070.702110323,0,0,0,0,0,0,223983.560578237,236774.39260068935,242876.96612282866,253108.65938275287,275055.4889683697,298606.3775313238,7001.665774315836,15666.865795179094,28363.734958621826,53549.66933102299,15006.596816134323,9955.99162936834,LIQ-000469,434070.702110323,223983.560578237,1559947.7822833448,54598.172379917065,0.42,0.0,0.5160070916772207,5,48,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,477477.77232135535,0.08479674798478709,Moderate,390456.2699249718,424851.96177996753,21521.124247940093,23416.9420770339,2769.6395803446535,0.08052286292192674,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
517428.26902274496,0,2,0,0,0,0,33423.55576624279,89438.81429729817,126582.91259050516,91978.88250774863,151461.4364094276,149257.80434324587,4240.355260909048,15334.224638241221,5955.350375257068,19795.040703505325,12172.228121711409,20648.332843084172,LIQ-000470,517428.26902274496,33423.55576624279,1554409.973425421,55699.690714410914,0.43,1.0,0.06459553481561628,6,65,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,517428.26902274496,0.3157493655921408,Very high,472839.1812857927,472839.1812857927,97044.1364867626,97044.1364867626,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
165096.11547813765,0,0,0,0,0,0,29615.553161108644,28968.81334148775,51622.89201417997,63922.06622384186,58488.17869033058,54073.56337432695,1335.0343666746128,4687.0942330138,7854.182144655261,3054.541247138543,8092.495505037244,8913.639808203689,LIQ-000471,165096.11547813765,29615.553161108644,531978.626366423,19505.88296676884,0.44,0.0,0.17938370672949233,7,82,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,165096.11547813765,0.07775032976633339,Moderate,136492.80409741905,136492.80409741905,6898.034344048818,6898.034344048818,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
568350.3840970371,1,0,0,1,0,1,317520.90994765906,288214.4105780826,301208.2094979794,358186.58364205516,366680.52571827656,407671.88297838176,16815.746095862676,21747.006784287896,23823.736996833537,67628.7736369268,73080.93912877254,78410.55745990088,LIQ-000472,568350.3840970371,317520.90994765906,2490067.962243227,93377.548584121,0.45,3.0,0.5586710572072865,8,99,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,568350.3840970371,0.1701958566169646,High,526988.0841685107,526988.0841685107,58299.27246779527,58299.27246779527,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
335522.7396753931,0,0,-1,0,1,0,65548.94722465836,72329.83188925484,105377.73622715584,98501.43773423089,108554.53831393902,122195.0296243163,6883.887315454039,11377.81505558173,18885.609232372615,19344.46925764656,17546.984904545705,5518.475843189018,LIQ-000473,335522.7396753931,65548.94722465836,1123483.541656102,43066.86909681725,0.4600000000000001,1.0,0.1953636504282087,1,116,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,335522.7396753931,0.1421527174266629,Moderate,287218.04567813635,287218.04567813635,26538.73669662961,26538.73669662961,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
303127.49178246455,0,0,0,0,2,0,122119.65606023159,115027.44691519334,128834.138097272,141940.47919723814,144311.48985935518,158145.87339340433,7606.339025075794,19314.5696986043,25118.708794802893,19189.032913703308,19507.185313595568,23365.883463712707,LIQ-000474,303127.49178246455,122119.65606023159,1183912.8571158932,46369.92023703915,0.47,1.0,0.40286565676421443,2,133,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,303127.49178246455,0.24355086313940685,High,279917.8401644792,279917.8401644792,44313.250527115335,44313.250527115335,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
343657.7671414361,0,1,0,1,-1,0,54237.794177651376,85573.69561889562,109033.5447178181,116927.40728651098,118969.56784414883,111834.5281802031,6136.746282120784,13757.64074094705,13139.392184065917,6629.1493165881775,19271.798820539007,12929.570341483126,LIQ-000475,343657.7671414361,54237.794177651376,1112235.8318824228,44489.43327529691,0.48,2.0,0.15782502059768438,3,150,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,343657.7671414361,0.14839031650996862,Moderate,292776.3345966912,292776.3345966912,28239.36242233046,28239.36242233046,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
869473.063252496,0,0,0,-1,0,0,398685.6321277434,500148.7261111022,534087.0658948519,667642.1276029211,618279.1672153693,662981.6200087722,22080.59984575514,102271.86286143353,62744.77739488935,105790.74784491646,78805.49228038709,76547.08269243907,LIQ-000476,869473.063252496,398685.6321277434,3879697.603485273,158420.98547564866,0.49,0.0,0.4585370714491757,4,167,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,956420.3695777457,0.10655673370544834,Moderate,776858.990936424,846701.8811636141,53806.71180553229,58644.16147138471,3004.0000766111198,0.04301082138553383,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
767031.3930293914,0,1,-1,0,0,0,580239.1253762563,585061.2317311304,622861.7368403702,625822.7215103679,624619.9049360247,650351.4397340943,36549.375546655654,67106.31044760745,18720.523856459942,60524.32121418295,32763.839965784424,89860.01878638235,LIQ-000477,767031.3930293914,580239.1253762563,3062972.9025388304,127623.87093911794,0.5,1.0,0.7564737645021297,5,184,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,767031.3930293914,0.18293067739277658,High,737418.3441428681,737418.3441428681,87682.68419034443,87682.68419034443,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
144672.00545198977,0,1,0,0,0,1,6385.211342683413,18424.715095699605,16337.175460174587,24278.742104174366,37842.50698244559,20493.09849473488,1395.368952617523,601.5808534681337,2762.620147488284,3894.589435138171,1851.1373065253015,1461.301804771769,LIQ-000478,144672.00545198977,6385.211342683413,395079.20708481217,16790.866301104517,0.51,2.0,0.04413577680584778,6,201,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,144672.00545198977,0.16135875592068571,High,121257.19945353203,121257.19945353203,12717.842052661446,12717.842052661446,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
564304.5842502837,0,1,0,2,0,0,254170.9716849499,289054.3396550981,313396.86289799993,343799.1326587379,365454.3979138313,345399.78741450707,23566.065366113202,15719.348804454323,29727.1733369161,56164.992603081075,71505.18098162659,46730.69210191373,LIQ-000479,564304.5842502837,254170.9716849499,2327984.814977101,100879.34198234105,0.52,2.0,0.45041450801366967,7,218,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,564304.5842502837,0.29746948068776735,High,532898.8234457658,532898.8234457658,103038.7385751972,103038.7385751972,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
97983.37162185967,1,1,0,-1,0,1,16632.60756663025,22513.95775971802,21192.913590628945,30544.975664385987,28713.965171403335,33117.92296050862,3278.51008521185,1322.8217337209683,1495.6709336718777,1365.4943396701963,5812.640288527263,5531.108687587804,LIQ-000480,97983.37162185967,16632.60756663025,310385.07616602303,13708.674197332683,0.53,3.0,0.16974928797938596,8,235,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,97983.37162185967,0.21949723535003315,High,86573.81450992016,86573.81450992016,12351.76341011214,12351.76341011214,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
593058.9774580358,0,1,0,2,0,2,137594.76769573,135156.01628777955,150225.1779494365,195077.2226722796,213709.16024032366,202546.3527793563,8656.382777757659,17725.001575307415,27774.168628824653,36040.4423607347,12652.118470257901,14483.954439801773,LIQ-000481,593058.9774580358,137594.76769573,1892669.8189100223,85170.14185095101,0.54,3.0,0.23200857406372546,1,12,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,593058.9774580358,0.3608880444884399,Very high,561378.719015255,561378.719015255,131686.6642798465,131686.6642798465,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
711773.8645480765,0,0,0,1,0,0,312954.36507293646,345005.15858012653,353076.15659506735,395967.6364311466,369448.242853456,421805.44822032703,30783.81188189127,39804.84041108002,21899.685276734166,78264.4443680594,53168.20085051812,72917.52098489208,LIQ-000482,711773.8645480765,312954.36507293646,2895611.290008084,43434.16935012126,0.18,1.0,0.4396822932963958,2,29,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,711773.8645480765,0.14707687907538977,Moderate,641397.5533278978,641397.5533278978,61317.58775353776,61317.58775353776,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
469952.98314581596,0,-1,1,1,0,0,172863.87532303086,183836.8966718098,208839.46094524718,229429.5999759049,212653.64662912057,250091.31734284322,13195.27596437528,9586.233832484659,33702.914507797424,34664.37460590176,21734.36039220612,10829.673632882284,LIQ-000483,469952.98314581596,172863.87532303086,1622738.4912925484,25693.35944546535,0.19,2.0,0.3678322758287398,3,46,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,469952.98314581596,0.15700295338312434,High,419002.63986318704,419002.63986318704,42760.02375699989,42760.02375699989,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
230755.7422607412,-1,-1,2,0,-1,-1,27060.95817373516,22494.996090103992,37725.795825992536,35057.01669623072,67376.55913940504,63630.359665910306,1355.9763837078133,2150.0254723090434,3832.496492785408,4722.822060017975,3909.9082994129235,6930.701812930349,LIQ-000484,230755.7422607412,27060.95817373516,645421.5035104329,10757.025058507214,0.19999999999999998,1.0,0.11727100660038084,4,63,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,230755.7422607412,0.26334564622648476,High,206653.11351316812,206653.11351316812,35373.77851984624,35373.77851984624,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
222176.5616565338,0,0,0,0,0,0,16136.111587373223,40365.053530273624,49448.36839661261,49981.69934963843,53771.52322983869,54919.417944022905,2323.060487444295,3836.814282518891,7426.064950406808,6140.925536168479,3263.8086715420127,7338.378231723933,LIQ-000485,222176.5616565338,16136.111587373223,654539.9566148988,11454.449240760729,0.21,0.0,0.07262742508509196,5,80,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,222176.5616565338,0.0957760394664721,Moderate,180533.31827800046,180533.31827800046,11238.998040664514,11238.998040664514,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
188112.69828093983,-1,0,0,0,-1,0,11059.37940369073,16878.31399121532,11723.12672626595,31824.417837048917,32484.7769092154,32414.390923576582,861.5313741076694,3394.199702688695,1953.4405606609625,4570.716011059507,2937.159483319374,2764.3712406300738,LIQ-000486,188112.69828093983,11059.37940369073,517396.1493641207,29319.11513063351,0.68,0.0,0.05879124325341359,6,97,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,188112.69828093983,0.06944864126326893,Moderate,149997.42477521618,149997.42477521618,6771.126273358301,6771.126273358301,0.0,0.0,Customer-overextension safeguard | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": false, ""within_model_support"": true}"
148471.71665166694,1,1,0,0,0,0,60912.624834521106,59749.61681721166,68635.37008379286,83789.83295972027,89734.8988777916,91053.42298629314,11552.8034700317,3524.742348552717,10189.320571951677,2805.677570414657,18583.84481582099,8273.830035519733,LIQ-000487,148471.71665166694,60912.624834521106,576052.9952131666,11041.015741585692,0.22999999999999998,2.0,0.41026416484043005,7,114,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,148471.71665166694,0.1760726436240427,High,134290.32408216305,134290.32408216305,15369.154043279332,15369.154043279332,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
180456.52370877672,0,0,2,1,0,2,61230.62282379773,77380.80371442517,78432.77752206128,85450.31306670228,89499.07861305862,97343.9548498694,9548.94937843113,15264.797613604847,16833.338080684036,10226.07379748232,4858.294323104491,16862.308911548498,LIQ-000488,180456.52370877672,61230.62282379773,727470.7053204855,14549.41410640971,0.24,3.0,0.3393095553730857,8,131,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,180456.52370877672,0.41745154378317983,Very high,175535.5666792194,175535.5666792194,47630.435644412035,47630.435644412035,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
150828.9062601211,0,0,0,-1,0,0,67440.56171921607,66476.23103715801,84671.41391056792,78015.14423157208,92679.58561124261,97614.65074692728,12416.83729582402,6503.961636502425,4830.903777834726,7810.95869044044,8883.051426925798,20532.780821251617,LIQ-000489,150828.9062601211,67440.56171921607,605903.3496194067,12622.986450404307,0.25,0.0,0.4471328698950278,1,148,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,150828.9062601211,0.1112083295489034,Moderate,134618.55937501608,134618.55937501608,9730.958324344016,9730.958324344016,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
281933.56922150846,0,0,0,0,0,0,106894.28473485934,94251.5519535726,128851.83442105634,130496.3213169038,128463.56089424522,147931.67000354207,15031.499261508734,16231.09938912582,15310.497466509765,22196.668445315016,3979.827674849088,13057.768406790592,LIQ-000490,281933.56922150846,106894.28473485934,1019870.0087080164,22097.18352200702,0.26,0.0,0.3791470630121206,2,165,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,310126.92614365934,0.09500070729791721,Moderate,246488.17601542268,268972.38813138934,15220.758190325134,16609.168625459733,319.2028002410234,0.014196752752316756,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
1047451.4807824933,0,0,0,0,0,0,127466.75612811751,59924.51191987765,157083.8208452334,206643.28998835484,194357.7489502889,273063.4837465065,15941.071645946136,9891.693358320525,32208.52221778489,19094.561505734353,35891.71096091354,19589.027895293813,LIQ-000491,1047451.4807824933,127466.75612811751,3044349.904213957,68497.87284481403,0.27,0.0,0.12169227736724772,3,182,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,1047451.4807824933,0.0796038190100067,Moderate,854072.4483755783,854072.4483755783,44191.82859124983,44191.82859124983,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
252986.87867291327,0,0,0,-1,-1,0,143565.838442136,145552.21320431004,152958.21289551214,169296.69666579904,186521.14459650748,166051.05069667305,29503.145386799195,14595.579681666526,9366.663232869883,16423.4292721843,31842.67483931156,9263.817608443314,LIQ-000492,252986.87867291327,143565.838442136,1051149.748900091,24526.82747433546,0.28,0.0,0.5674833382475629,4,199,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,278285.5665402046,0.09689809250591953,Moderate,230932.96365440683,251132.67685349696,14545.026388653063,15817.280279456074,1782.7921973958578,0.08825829257200353,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
284493.5517620897,0,0,0,0,0,0,6734.467074578817,46620.72100582969,37302.98917181539,67003.99183967704,83990.3243178258,58198.69604123657,1464.3190203401364,5693.273525430166,7119.525740617868,7120.644848193569,12904.672239912104,10484.198333381202,LIQ-000493,284493.5517620897,6734.467074578817,861931.0590605154,20830.000593962453,0.29,0.0,0.023671774045025018,5,216,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,284493.5517620897,0.10120506157051419,Moderate,229109.09322399664,229109.09322399664,15071.549925964517,15071.549925964517,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
199923.62146543985,0,0,0,0,0,0,136812.10873740097,127223.56591091743,147370.23101205198,142025.59617707043,161075.45469701695,149077.44834707867,9883.541613944077,9053.479299071138,27066.32472902426,28877.722128394416,18676.95120808745,20303.06300021387,LIQ-000494,199923.62146543985,136812.10873740097,935261.0194319965,23381.525485799913,0.3,0.0,0.6843218811992721,6,233,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 20%,0.2,239908.3457585278,0.11152058660564396,Moderate,187664.85974393034,219882.96291796138,13603.521908540857,15938.960055978774,2129.972849792281,0.06611105682686857,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
952453.7351823422,0,0,0,0,-1,0,496996.03155387397,575762.3904691384,628956.8938442769,637716.7915286499,710490.2263238761,749979.5943167777,40705.7751853147,66965.92147356065,127992.55685403367,130747.5262427627,56740.86370468768,26982.779143891268,LIQ-000495,952453.7351823422,496996.03155387397,4086430.6548546245,105566.12525041113,0.31,0.0,0.5218059557073674,7,250,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,1047699.1087005766,0.09997950933672169,Moderate,861357.5281414273,937552.851135576,55976.76696759638,60928.448121956586,5628.638398071817,0.07387117971143792,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
314605.4814311359,1,1,1,0,0,1,115578.36619009456,112686.51309173113,145329.85238115257,141727.44680862044,145954.4766570321,148468.63293544567,12896.462377007958,23363.930166687685,21821.325450755503,27011.38534961494,22598.380243726177,19605.084231022942,LIQ-000496,314605.4814311359,115578.36619009456,1264239.426709987,33713.051378932985,0.32,4.0,0.3673755640376328,8,27,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,314605.4814311359,0.2517930427527459,High,289905.52408929716,289905.52408929716,47447.526113827844,47447.526113827844,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
500384.1973146857,0,0,0,-1,0,0,63595.2275238394,94462.82793856782,139998.35117061832,154095.39213476598,141068.67970702893,180104.31746833803,7577.572109528166,3272.6748005782943,26167.63291034098,5198.320126131557,9222.200635718276,16934.605816208226,LIQ-000497,500384.1973146857,63595.2275238394,1474414.0991492677,40546.38772660486,0.32999999999999996,0.0,0.1270927976245523,1,44,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,500384.1973146857,0.08769716457789271,Moderate,410339.53195175214,410339.53195175214,23390.648753152378,23390.648753152378,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
252767.60721792906,0,0,0,0,-1,0,65893.54282112062,58558.4275241271,68018.69060279155,88118.3695669259,86410.58848033767,90574.81643973156,2237.0892723789166,5037.304404945315,10880.146359342567,6484.266161170577,16597.455917249386,10279.353174340009,LIQ-000498,252767.60721792906,65893.54282112062,812704.7184807368,23026.63369028754,0.33999999999999997,0.0,0.2606882406585788,2,61,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,252767.60721792906,0.06703882226965573,Moderate,212312.99971367986,212312.99971367986,9251.588744672854,9251.588744672854,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
256451.06064864027,0,0,0,0,0,0,44733.09320291157,29655.418241936823,36839.48631706913,34310.909100488985,46462.188313039245,36277.219339731244,6771.212210635457,1216.6318716378132,5983.027798835205,4663.278883674387,1963.7145695805305,1138.2882483381543,LIQ-000499,256451.06064864027,44733.09320291157,702427.1598875428,20487.458830053332,0.35,0.0,0.17443130509879118,3,78,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,256451.06064864027,0.05532357804646181,Moderate,209378.0665351191,209378.0665351191,7529.303473362409,7529.303473362409,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
919529.4154091638,0,0,0,-1,1,0,609098.3540385601,699811.9977744604,705355.0593173729,784681.4680853229,740297.0055111554,820041.152529735,108230.20587306525,36587.533613154716,73359.73623999025,150957.84243968345,120349.22053615592,118333.92999460718,LIQ-000500,919529.4154091638,609098.3540385601,4638144.47176862,139144.3341530586,0.35999999999999993,1.0,0.6624022503592547,4,95,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,919529.4154091638,0.2047992774560479,High,873709.6786008198,873709.6786008198,116307.82207447244,116307.82207447244,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
